,Episodes,Total Reward,Epsilon,Buffer Size,Learn Step Counter,Moving Average
575,575,236.0,0.95894984451189,100000,167666,
576,576,1335.0,0.9587959453933211,100000,168308,
577,577,602.0,0.958771017019692,100000,168412,
578,578,1505.0,0.9586353605017331,100000,168978,
579,579,627.0,0.9585864713389137,100000,169182,
580,580,235.0,0.9585771251652112,100000,169221,
581,581,244.0,0.9585694565779246,100000,169253,
582,582,632.0,0.9585438151847075,100000,169360,
583,583,639.0,0.9585093082241717,100000,169504,
584,584,243.0,0.9585004420529672,100000,169541,
585,585,664.0,0.9583708136182786,100000,170082,
586,586,629.0,0.9583490109275465,100000,170173,
587,587,239.0,0.958340385824181,100000,170209,
588,588,684.0,0.9581489764258089,100000,171008,
589,589,959.0,0.9580031093303089,100000,171617,
590,590,1318.0,0.9579516180405798,100000,171832,
591,591,1483.0,0.957788780086754,100000,172512,
592,592,807.0,0.9577449622469227,100000,172695,
593,593,240.0,0.9577370608825885,100000,172728,
594,594,232.0,0.9577282018546398,100000,172765,
595,595,241.0,0.9577198217684878,100000,172800,
596,596,235.0,0.9577112023278008,100000,172836,
597,597,750.0,0.9575989172581177,100000,173305,
598,598,783.0,0.9575271000235162,100000,173605,
599,599,605.0,0.957241320803067,100000,174799,
600,600,1015.0,0.9571700089721416,100000,175097,
601,601,245.0,0.9571613944797481,100000,175133,
602,602,1294.0,0.9570941562451424,100000,175414,
603,603,856.0,0.9568264465690693,100000,176533,
604,604,241.0,0.9568180743732426,100000,176568,
605,605,1301.0,0.9566343829149201,100000,177336,
606,606,705.0,0.9565573769369922,100000,177658,
607,607,637.0,0.9565207893124883,100000,177811,
608,608,628.0,0.9564961592161951,100000,177914,
609,609,587.0,0.9561894122319179,100000,179197,
610,610,635.0,0.9561504483023888,100000,179360,
611,611,809.0,0.9561093347119153,100000,179532,
612,612,634.0,0.9560687009235792,100000,179702,
613,613,1262.0,0.9559401183145889,100000,180240,
614,614,237.0,0.9559315148911629,100000,180276,
615,615,652.0,0.9559123964496576,100000,180356,
616,616,236.0,0.9559028373722923,100000,180396,
617,617,636.0,0.955865079951205,100000,180554,
618,618,235.0,0.9558559992749424,100000,180592,
619,619,226.0,0.9558454849154637,100000,180636,
620,620,1798.0,0.9557217109242173,100000,181154,
621,621,246.0,0.9557135873231832,100000,181188,
622,622,619.0,0.9556763152154237,100000,181344,
623,623,651.0,0.9556569629635617,100000,181425,
624,624,233.0,0.9556474064405182,100000,181465,
625,625,756.0,0.9555422909941114,100000,181905,
626,626,1138.0,0.9552934046150201,100000,182947,
627,627,628.0,0.9552647462391731,100000,183067,
628,628,1752.0,0.9550863671821539,100000,183814,
629,629,1026.0,0.9550008907667212,100000,184172,
630,630,243.0,0.95499253454444,100000,184207,
631,631,230.0,0.9549837009032456,100000,184244,
632,632,1265.0,0.9548492963894641,100000,184807,
633,633,970.0,0.954726128759299,100000,185323,
634,634,1183.0,0.9545239868787654,100000,186170,
635,635,744.0,0.9544912949879752,100000,186307,
636,636,249.0,0.9544836590872031,100000,186339,
637,637,599.0,0.9544571725298516,100000,186450,
638,638,240.0,0.9544483438407336,100000,186487,
639,639,629.0,0.9544263917785278,100000,186579,
640,640,599.0,0.9543982366117378,100000,186697,
641,641,608.0,0.9543770014845576,100000,186786,
642,642,625.0,0.9543261822559435,100000,186999,
643,643,250.0,0.9543180705168541,100000,187033,
644,644,1267.0,0.9541973569011247,100000,187539,
645,645,627.0,0.9541749335239073,100000,187633,
646,646,588.0,0.9541453545557429,100000,187757,
647,647,742.0,0.9540241857749322,100000,188265,
648,648,235.0,0.9540153610909237,100000,188302,
649,649,762.0,0.9539762472580634,100000,188466,
650,650,601.0,0.953951921170873,100000,188568,
651,651,1030.0,0.9538908701939304,100000,188824,
652,652,243.0,0.9538834775674084,100000,188855,
653,653,955.0,0.9537327758648421,100000,189487,
654,654,643.0,0.9535954482157608,100000,190063,
655,655,583.0,0.9535573051559254,100000,190223,
656,656,602.0,0.9535365655074872,100000,190310,
657,657,600.0,0.9535110587423224,100000,190417,
658,658,698.0,0.9534409782462249,100000,190711,
659,659,617.0,0.9534200027728097,100000,190799,
660,660,631.0,0.9533956908696746,100000,190901,
661,661,637.0,0.9533597008571562,100000,191052,
662,662,236.0,0.9533511206573856,100000,191088,
663,663,1030.0,0.953271280834379,100000,191423,
664,664,1280.0,0.9531823924208044,100000,191796,
665,665,968.0,0.9530475266373792,100000,192362,
666,666,1005.0,0.9529698564193423,100000,192688,
667,667,220.0,0.9529600885271522,100000,192729,
668,668,989.0,0.9528638444065767,100000,193133,
669,669,594.0,0.9528407377356278,100000,193230,
670,670,226.0,0.9528300183362837,100000,193275,
671,671,228.0,0.952821442903635,100000,193311,
672,672,232.0,0.9528123911417905,100000,193349,
673,673,684.0,0.9527123510803964,100000,193769,
674,674,865.0,0.952466582968512,100000,194801,
675,675,635.0,0.9524275326342607,100000,194965,
676,676,711.0,0.9523932458559611,100000,195109,
677,677,241.0,0.9523853886431106,100000,195142,
678,678,226.0,0.9523761029296771,100000,195181,
679,679,599.0,0.9523511033819674,100000,195286,
680,680,962.0,0.9522225446448334,100000,195826,
681,681,252.0,0.9522146888402622,100000,195859,
682,682,638.0,0.9521799336340563,100000,196005,
683,683,769.0,0.9520913850067252,100000,196377,
684,684,889.0,0.9518731430463423,100000,197294,
685,685,621.0,0.9518500603996133,100000,197391,
686,686,2910.0,0.9515978535209337,100000,198451,
687,687,748.0,0.9514843822285614,100000,198928,
688,688,248.0,0.9514767703829985,100000,198960,
689,689,715.0,0.9513939954943763,100000,199308,
690,690,1038.0,0.9513504702092842,100000,199491,
691,691,611.0,0.9513266867418474,100000,199591,
692,692,637.0,0.9512910126555236,100000,199741,
693,693,1247.0,0.9511697307681175,100000,200251,
694,694,1282.0,0.9510681988060176,100000,200678,
695,695,608.0,0.9510513174931979,100000,200749,
696,696,776.0,0.9506868968667279,100000,202282,
697,697,806.0,0.9506424532876145,100000,202469,
698,698,247.0,0.9506360364719086,100000,202496,
699,699,726.0,0.9505901693839612,100000,202689,
700,700,983.0,0.9504742044427896,100000,203177,
701,701,1280.0,0.9503563529336353,100000,203673,
702,702,1328.0,0.9502950569180169,100000,203931,
703,703,606.0,0.950275813635545,100000,204012,
704,704,911.0,0.9500841148044241,100000,204819,
705,705,1240.0,0.9499373381291092,100000,205437,
706,706,603.0,0.9498846180632413,100000,205659,
707,707,248.0,0.9498767815464874,100000,205692,
708,708,626.0,0.9498563594126671,100000,205778,
709,709,229.0,0.9498463859720059,100000,205820,
710,710,245.0,0.9498390246901183,100000,205851,
711,711,246.0,0.9498314260073647,100000,205883,
712,712,249.0,0.9498233524735459,100000,205917,
713,713,237.0,0.9498143291934289,100000,205955,
714,714,639.0,0.9497806113790179,100000,206097,
715,715,604.0,0.9497559174010551,100000,206201,
716,716,639.0,0.9497217267991845,100000,206345,
717,717,250.0,0.9497148413407633,100000,206374,
718,718,788.0,0.9496493132692547,100000,206650,
719,719,1234.0,0.9494729322691353,100000,207393,
720,720,637.0,0.9494366156194914,100000,207546,
721,721,614.0,0.9491641663750509,100000,208694,
722,722,622.0,0.9491420985619605,100000,208787,
723,723,808.0,0.9488329658373958,100000,210090,
724,724,1174.0,0.9486047989187305,100000,211052,
725,725,1309.0,0.9485149228607286,100000,211431,
726,726,229.0,0.9485047263788383,100000,211474,
727,727,991.0,0.9484089322271723,100000,211878,
728,728,609.0,0.9483750272096579,100000,212021,
729,729,602.0,0.9483529777438421,100000,212114,
730,730,651.0,0.9483332996212526,100000,212197,
731,731,609.0,0.9483140960639684,100000,212278,
732,732,247.0,0.948306035427401,100000,212312,
733,733,252.0,0.9482979748593487,100000,212346,
734,734,650.0,0.9482775866695119,100000,212432,
735,735,240.0,0.9482685780741021,100000,212470,
736,736,1198.0,0.9480597448922463,100000,213351,
737,737,236.0,0.9480509753790678,100000,213388,
738,738,733.0,0.9479201533550221,100000,213940,
739,739,236.0,0.9479111481552132,100000,213978,
740,740,789.0,0.9478464554189211,100000,214251,
741,741,234.0,0.9478367400413287,100000,214292,
742,742,236.0,0.9478274986770084,100000,214331,
743,743,570.0,0.9477872168592685,100000,214501,
744,744,1031.0,0.9477355638570425,100000,214719,
745,745,1282.0,0.9476372413805532,100000,215134,
746,746,810.0,0.9475974414472389,100000,215302,
747,747,628.0,0.9475803848446681,100000,215374,
748,748,239.0,0.9475709090870127,100000,215414,
749,749,707.0,0.947477104198693,100000,215810,
750,750,245.0,0.9474697612786704,100000,215841,
751,751,250.0,0.9474626552812192,100000,215871,
752,752,762.0,0.9473662558483855,100000,216278,
753,753,600.0,0.9473404404664193,100000,216387,
754,754,615.0,0.9473186518841316,100000,216479,
755,755,672.0,0.9471393887701374,100000,217236,
756,756,231.0,0.9471299174224213,100000,217276,
757,757,1387.0,0.9470482309795994,100000,217621,
758,758,594.0,0.9470162686371718,100000,217756,
759,759,706.0,0.9469523471884127,100000,218026,
760,760,637.0,0.9469163636784076,100000,218178,
761,761,717.0,0.9468013203148509,100000,218664,
762,762,237.0,0.9467932725368241,100000,218698,
763,763,768.0,0.9467035681128405,100000,219077,
764,764,238.0,0.9466955211657041,100000,219111,
765,765,247.0,0.9466874742869665,100000,219145,
766,766,606.0,0.9466621507325642,100000,219252,
767,767,235.0,0.9466526841572053,100000,219292,
768,768,1768.0,0.9464238585025904,100000,220259,
769,769,248.0,0.9464167603493814,100000,220289,
770,770,234.0,0.9464087158401009,100000,220323,
771,771,249.0,0.9464016178004616,100000,220353,
772,772,603.0,0.9463744091416713,100000,220468,
773,773,245.0,0.9463658918092512,100000,220504,
774,774,236.0,0.9463576111428894,100000,220539,
775,775,251.0,0.9463505134865342,100000,220569,
776,776,242.0,0.9463419963691739,100000,220605,
777,777,222.0,0.946332532995343,100000,220645,
778,778,240.0,0.946325198945714,100000,220676,
779,779,614.0,0.9462979924839344,100000,220791,
780,780,243.0,0.9462899489841766,100000,220825,
781,781,234.0,0.9462802495606955,100000,220866,
782,782,997.0,0.9461934323197363,100000,221233,
783,783,748.0,0.9460801324260042,100000,221712,
784,784,1209.0,0.9458779293836154,100000,222567,
785,785,1331.0,0.9458277991755469,100000,222779,
786,786,1134.0,0.9457684503358114,100000,223030,
787,787,716.0,0.9456568562288888,100000,223502,
788,788,226.0,0.9456469268827851,100000,223544,
789,789,1288.0,0.9455660775167792,100000,223886,
790,790,752.0,0.9455270737156596,100000,224051,
791,791,1281.0,0.9454133809067344,100000,224532,
792,792,227.0,0.9454046358723125,100000,224569,
793,793,1311.0,0.9452288069406338,100000,225313,
794,794,249.0,0.9452205362237226,100000,225348,
795,795,590.0,0.9451822555624037,100000,225510,
796,796,240.0,0.9451749304273913,100000,225541,
797,797,1253.0,0.9450582085166032,100000,226035,
798,798,714.0,0.9449048852417669,100000,226684,
799,799,249.0,0.9448980347053249,100000,226713,
800,800,592.0,0.9448630741204406,100000,226861,
801,801,733.0,0.9447319834471272,100000,227416,
802,802,731.0,0.9446852203654905,100000,227614,
803,803,1343.0,0.9445373886781354,100000,228240,
804,804,869.0,0.9442875915446975,100000,229298,
805,805,702.0,0.9442486404800433,100000,229463,
806,806,972.0,0.9441008771121029,100000,230089,
807,807,633.0,0.9440805791589086,100000,230175,
808,808,966.0,0.9439536088440676,100000,230713,
809,809,602.0,0.9439203350616461,100000,230854,
810,810,790.0,0.9438573304741978,100000,231121,
811,811,758.0,0.9434772684269218,100000,232732,
812,812,606.0,0.9434503797045729,100000,232846,
813,813,595.0,0.9434253785976484,100000,232952,
814,814,239.0,0.9434173595150079,100000,232986,
815,815,612.0,0.9433940102213868,100000,233085,
816,816,803.0,0.943345898347708,100000,233289,
817,817,587.0,0.9433227866534257,100000,233387,
818,818,245.0,0.9433157117581715,100000,233417,
819,819,818.0,0.9432852903132088,100000,233546,
820,820,629.0,0.9432619442882602,100000,233645,
821,821,246.0,0.9432546340356034,100000,233676,
822,822,813.0,0.9432180836221318,100000,233831,
823,823,236.0,0.943209594696517,100000,233867,
824,824,235.0,0.943201341647638,100000,233902,
825,825,1315.0,0.943130368408199,100000,234203,
826,826,1037.0,0.9430598720391734,100000,234502,
827,827,630.0,0.9430412467882946,100000,234581,
828,828,890.0,0.9428267292800975,100000,235491,
829,829,231.0,0.9428168296501743,100000,235533,
830,830,252.0,0.9428088157401786,100000,235567,
831,831,247.0,0.9428003304979587,100000,235603,
832,832,623.0,0.9427817103729758,100000,235682,
833,833,245.0,0.9427727539881493,100000,235720,
834,834,965.0,0.9426410106850716,100000,236279,
835,835,574.0,0.9426056623055334,100000,236429,
836,836,610.0,0.9425908163814064,100000,236492,
837,837,1011.0,0.9425165902680196,100000,236807,
838,838,624.0,0.9424652245071516,100000,237025,
839,839,244.0,0.9424574492001497,100000,237058,
840,840,248.0,0.9424501451823076,100000,237089,
841,841,247.0,0.9424430768318405,100000,237119,
842,842,769.0,0.9423551981013388,100000,237492,
843,843,1233.0,0.9422157398347349,100000,238084,
844,844,599.0,0.9421907714453374,100000,238190,
845,845,235.0,0.9421808784929373,100000,238232,
846,846,724.0,0.9420395619424853,100000,238832,
847,847,249.0,0.9420324966713814,100000,238862,
848,848,242.0,0.9420242539220661,100000,238897,
849,849,748.0,0.9419112177797544,100000,239377,
850,850,640.0,0.9418789578689623,100000,239514,
851,851,237.0,0.9418709519308437,100000,239548,
852,852,246.0,0.9418636524583383,100000,239579,
853,853,599.0,0.941813028641211,100000,239794,
854,854,246.0,0.9418045523610358,100000,239830,
855,855,552.0,0.9415455916854552,100000,240930,
856,856,634.0,0.9415260548146787,100000,241013,
857,857,802.0,0.9414768613573491,100000,241222,
858,858,232.0,0.9414672112677704,100000,241263,
859,859,252.0,0.9414601502892819,100000,241293,
860,860,231.0,0.9414507357336743,100000,241333,
861,861,593.0,0.9414264936863129,100000,241436,
862,862,664.0,0.9412535224386726,100000,242171,
863,863,1007.0,0.9411485785085211,100000,242617,
864,864,980.0,0.9410410584121738,100000,243074,
865,865,622.0,0.9410201204789393,100000,243163,
866,866,248.0,0.9410130628536185,100000,243193,
867,867,1003.0,0.9409349620008585,100000,243525,
868,868,244.0,0.9409264936232485,100000,243561,
869,869,1283.0,0.9408439309355926,100000,243912,
870,870,807.0,0.9408011235052544,100000,244094,
871,871,225.0,0.9407919507378697,100000,244133,
872,872,640.0,0.9407590235917017,100000,244273,
873,873,957.0,0.9406193312316316,100000,244867,
874,874,237.0,0.9406101602367131,100000,244906,
875,875,612.0,0.9405929942557804,100000,244979,
876,876,595.0,0.940566893159079,100000,245090,
877,877,246.0,0.9405591335132479,100000,245123,
878,878,816.0,0.9405266847788251,100000,245261,
879,879,1290.0,0.9404385145241386,100000,245636,
880,880,1002.0,0.9403583455479945,100000,245977,
881,881,1043.0,0.9403275493126151,100000,246108,
882,882,242.0,0.9403190864016954,100000,246144,
883,883,610.0,0.9402979294576204,100000,246234,
884,884,627.0,0.9401174095630382,100000,247002,
885,885,637.0,0.9400812157349765,100000,247156,
886,886,610.0,0.940062414296324,100000,247236,
887,887,242.0,0.9400537187581206,100000,247273,
888,888,1064.0,0.9399225903943605,100000,247831,
889,889,788.0,0.9398572680361318,100000,248109,
890,890,751.0,0.9398184997185759,100000,248274,
891,891,229.0,0.9398095714841204,100000,248312,
892,892,246.0,0.9398006433344829,100000,248350,
893,893,239.0,0.9397919502176499,100000,248387,
894,894,716.0,0.9397231129698774,100000,248680,
895,895,728.0,0.9395878025672599,100000,249256,
896,896,622.0,0.9395621991452842,100000,249365,
897,897,1122.0,0.9392620569353687,100000,250643,
898,898,227.0,0.9392524295474208,100000,250684,
899,899,769.0,0.9391648483309438,100000,251057,
900,900,582.0,0.9391364390204197,100000,251178,
901,901,950.0,0.9389918231264223,100000,251794,
902,902,246.0,0.9389850154595305,100000,251823,
903,903,1252.0,0.9388655372033272,100000,252332,
904,904,1033.0,0.9388162480503078,100000,252542,
905,905,233.0,0.9388070946353664,100000,252581,
906,906,650.0,0.9387864411038889,100000,252669,
907,907,238.0,0.9387779920628823,100000,252705,
908,908,1302.0,0.9386852923016917,100000,253100,
909,909,607.0,0.9386583054840982,100000,253215,
910,910,607.0,0.9386360126112822,100000,253310,
911,911,1239.0,0.9384919430229413,100000,253924,
912,912,1236.0,0.9383272521183814,100000,254626,
913,913,1006.0,0.9382474976815828,100000,254966,
914,914,621.0,0.9382254491216995,100000,255060,
915,915,240.0,0.9382165360211547,100000,255098,
916,916,599.0,0.938191439061349,100000,255205,
917,917,230.0,0.9381820571926938,100000,255245,
918,918,626.0,0.9380078060378416,100000,255988,
919,919,238.0,0.9380000675043947,100000,256021,
920,920,610.0,0.9379749763350451,100000,256128,
921,921,616.0,0.9379543411099719,100000,256216,
922,922,252.0,0.9379475409647983,100000,256245,
923,923,811.0,0.9379090858991423,100000,256409,
924,924,615.0,0.9378830592798737,100000,256520,
925,925,719.0,0.9377904478889428,100000,256915,
926,926,251.0,0.9377836489319912,100000,256944,
927,927,1029.0,0.9377346510102846,100000,257153,
928,928,742.0,0.9376647923723087,100000,257451,
929,929,614.0,0.9376415854529804,100000,257550,
930,930,243.0,0.9376336155323789,100000,257584,
931,931,721.0,0.9375269657610861,100000,258039,
932,932,234.0,0.937518528055308,100000,258075,
933,933,715.0,0.9374653253818228,100000,258302,
934,934,977.0,0.9373509615741489,100000,258790,
935,935,250.0,0.9373432284596472,100000,258823,
